MSW3_ID,Scientific,MSWFamilyLatin,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,Diet.Source,Diet.Certainty,ForStrat.Value,ForStrat.Certainty,ForStrat.Comment,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,Activity.Source,Activity.Certainty,BodyMass.Value.g,BodyMass.Source,BodyMass.SpecLevel,Species,plant,animal,diet.elton
2704,Stenocephalemys griseicauda,Muridae,80,0,0,0,0,0,0,0,0,20,Ref_2,D1,G,A,,1,0,0,Ref_1,ABC,85.75,Ref_117,1,Stenocephalemys griseicauda,20,80,omnivore
2705,Stochomys longicaudatus,Muridae,10,0,0,0,0,0,80,0,0,10,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,70.95,Ref_117,1,Stochomys longicaudatus,90,10,omnivore
2706,Sundamys maxi,Muridae,20,0,10,0,0,0,30,0,0,40,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,361,Ref_117,1,Sundamys maxi,70,30,omnivore
2707,Sundamys muelleri,Muridae,20,0,10,0,0,0,30,0,0,40,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,275.67,Ref_117,1,Sundamys muelleri,70,30,omnivore
2708,Sundamys infraluteus,Muridae,20,0,10,0,0,0,30,0,0,40,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,418.5,Ref_117,1,Sundamys infraluteus,70,30,omnivore
2709,Taeromys punicans,Muridae,30,0,0,0,0,0,40,0,0,30,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,138,Ref_117,1,Taeromys punicans,70,30,omnivore
2710,Taeromys callitrichus,Muridae,30,0,0,0,0,0,40,0,0,30,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,271,Ref_117,1,Taeromys callitrichus,70,30,omnivore
2711,Taeromys taerae,Muridae,30,0,0,0,0,0,40,0,0,30,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,247,Ref_117,1,Taeromys taerae,70,30,omnivore
2712,Taeromys microbullatus,Muridae,30,0,0,0,0,0,50,0,0,20,Ref_2,D1,G,A,,1,0,0,Ref_3,D2,225.86,"Ref_2, Ref_3",0,Taeromys microbullatus,70,30,omnivore
2713,Taeromys hamatus,Muridae,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,196,Ref_117,1,Taeromys hamatus,100,0,herbivore
2714,Taeromys arcuatus,Muridae,30,0,0,0,0,0,40,0,0,30,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,227,Ref_117,1,Taeromys arcuatus,70,30,omnivore
2715,Taeromys celebensis,Muridae,30,0,0,0,0,0,40,0,0,30,Ref_1,ABC,S,A,,1,0,0,Ref_3,D2,323,Ref_117,1,Taeromys celebensis,70,30,omnivore
2716,Tarsomys echinatus,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,96.2,Ref_178,2,Tarsomys echinatus,0,100,carnivore
2717,Tarsomys apoensis,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,75,Ref_173,1,Tarsomys apoensis,0,100,carnivore
2718,Tateomys macrocercus,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,42.7,Ref_117,1,Tateomys macrocercus,0,100,carnivore
2719,Tateomys rhinogradoides,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,82.8,Ref_117,1,Tateomys rhinogradoides,0,100,carnivore
2720,Thallomys loringi,Muridae,0,0,0,0,0,0,20,10,10,60,Ref_1,ABC,S,A,,0,1,0,Ref_1,ABC,66.45,Ref_178,2,Thallomys loringi,100,0,herbivore
2721,Thallomys shortridgei,Muridae,0,0,0,0,0,0,20,10,10,60,Ref_1,ABC,S,A,,0,1,0,Ref_1,ABC,67.17,Ref_178,2,Thallomys shortridgei,100,0,herbivore
2722,Thallomys nigricauda,Muridae,0,0,0,0,0,0,20,10,10,60,Ref_1,ABC,S,A,,0,1,0,Ref_1,ABC,124.7,Ref_117,1,Thallomys nigricauda,100,0,herbivore
2723,Thallomys paedulcus,Muridae,0,0,0,0,0,0,20,10,10,60,Ref_1,ABC,S,A,,0,1,0,Ref_1,ABC,80.5,Ref_117,1,Thallomys paedulcus,100,0,herbivore
2724,Thamnomys kempi,Muridae,0,0,0,0,0,0,0,0,50,50,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,75,Ref_117,1,Thamnomys kempi,100,0,herbivore
2725,Thamnomys major,Muridae,0,0,0,0,0,0,0,0,50,50,Ref_2,D1,Ar,A,,1,0,0,Ref_1,ABC,68.12,"Ref_2, Ref_3",0,Thamnomys major,100,0,herbivore
2726,Thamnomys venustus,Muridae,0,0,0,0,0,0,0,0,50,50,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,61.88,Ref_117,1,Thamnomys venustus,100,0,herbivore
2727,Tokudaia muenninki,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,G,A,,1,0,0,Ref_3,D2,177.4,Ref_117,1,Tokudaia muenninki,90,10,omnivore
2728,Tokudaia osimensis,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,G,A,,1,0,0,Ref_3,D2,129.6,Ref_117,1,Tokudaia osimensis,90,10,omnivore
2729,Tryphomys adustus,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,G,A,,1,0,0,Ref_3,D2,136.47,Ref_178,2,Tryphomys adustus,90,10,omnivore
2730,Uromys siebersi,Muridae,0,0,0,0,0,0,50,0,30,20,Ref_2,D1,S,A,,0,0,1,Ref_2,D1,521.53,"Ref_2, Ref_3",0,Uromys siebersi,100,0,herbivore
2731,Uromys boeadii,Muridae,0,0,0,0,0,0,50,0,30,20,Ref_2,D1,S,A,,0,0,1,Ref_2,D1,521.53,"Ref_2, Ref_3",0,Uromys boeadii,100,0,herbivore
2732,Uromys anak,Muridae,0,0,0,0,0,0,50,0,30,20,Ref_1,ABC,S,A,,0,0,1,Ref_2,D1,664.5,Ref_117,1,Uromys anak,100,0,herbivore
2733,Uromys hadrourus,Muridae,0,0,0,0,0,0,50,0,30,20,Ref_1,ABC,S,A,,0,0,1,Ref_2,D1,194,Ref_117,1,Uromys hadrourus,100,0,herbivore
2734,Uromys emmae,Muridae,0,0,0,0,0,0,50,0,30,20,Ref_2,D1,S,A,,0,0,1,Ref_2,D1,521.53,"Ref_2, Ref_3",0,Uromys emmae,100,0,herbivore
2735,Uromys neobritannicus,Muridae,0,0,0,0,0,0,50,0,30,20,Ref_1,ABC,S,A,,0,0,1,Ref_2,D1,612.49,Ref_58,1,Uromys neobritannicus,100,0,herbivore
2736,Uromys caudimaculatus,Muridae,0,0,0,0,0,0,50,0,30,20,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,606.75,Ref_117,1,Uromys caudimaculatus,100,0,herbivore
2737,Uromys porculus,Muridae,0,0,0,0,0,0,50,0,30,20,Ref_1,ABC,S,A,,0,0,1,Ref_2,D1,521.53,"Ref_2, Ref_3",0,Uromys porculus,100,0,herbivore
2738,Uromys rex,Muridae,0,0,0,0,0,0,50,0,30,20,Ref_1,ABC,S,A,,0,0,1,Ref_2,D1,420,Ref_117,1,Uromys rex,100,0,herbivore
2739,Uromys imperator,Muridae,0,0,0,0,0,0,50,0,30,20,Ref_1,ABC,S,A,,0,0,1,Ref_2,D1,1000,Ref_117,1,Uromys imperator,100,0,herbivore
2740,Vandeleuria nilagirica,Muridae,0,0,0,0,0,0,40,0,0,60,Ref_2,D1,Ar,A,,1,0,0,Ref_1,ABC,23.79,"Ref_2, Ref_3",0,Vandeleuria nilagirica,100,0,herbivore
2741,Vandeleuria nolthenii,Muridae,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,56.6,Ref_117,1,Vandeleuria nolthenii,100,0,herbivore
2742,Vandeleuria oleracea,Muridae,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,10,Ref_117,1,Vandeleuria oleracea,100,0,herbivore
2743,Vernaya fulva,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,Ar,A,,1,0,0,Ref_3,D2,24.85,Ref_117,1,Vernaya fulva,90,10,omnivore
2744,Xenuromys barbatus,Muridae,30,0,0,0,0,0,40,0,30,0,Ref_1,ABC,G,A,,0,1,0,Ref_1,ABC,1000,Ref_117,1,Xenuromys barbatus,70,30,omnivore
2745,Xeromys myoides,Muridae,40,0,20,20,0,0,0,0,0,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,41,Ref_117,1,Xeromys myoides,20,80,omnivore
2746,Zelotomys hildegardeae,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,60,Ref_117,1,Zelotomys hildegardeae,0,100,carnivore
2747,Zelotomys woosnami,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,54.1,Ref_117,1,Zelotomys woosnami,0,100,carnivore
2748,Zyzomys argurus,Muridae,10,0,0,0,0,0,0,0,0,90,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,36,Ref_117,1,Zyzomys argurus,90,10,omnivore
2749,Zyzomys maini,Muridae,10,0,0,0,0,0,0,0,0,90,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,94,Ref_117,1,Zyzomys maini,90,10,omnivore
2750,Zyzomys palatilis,Muridae,10,0,0,0,0,0,0,0,0,90,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,123,Ref_117,1,Zyzomys palatilis,90,10,omnivore
2751,Zyzomys pedunculatus,Muridae,10,0,0,0,0,0,0,0,0,90,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,100,Ref_117,1,Zyzomys pedunculatus,90,10,omnivore
2752,Zyzomys woodwardi,Muridae,10,0,0,0,0,0,0,0,0,90,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,136,Ref_117,1,Zyzomys woodwardi,90,10,omnivore
2753,Leimacomys buttneri,Muridae,20,0,0,0,0,0,0,0,0,80,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,55,Ref_117,1,Leimacomys buettneri,80,20,omnivore
2754,Myotomys sloggetti,Muridae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,106.25,Ref_58,1,Myotomys sloggetti,100,0,herbivore
2755,Myotomys unisulcatus,Muridae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,102.5,Ref_58,1,Myotomys unisulcatus,100,0,herbivore
2756,Otomys irroratus,Muridae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,118.02,Ref_117,1,Otomys irroratus,100,0,herbivore
2757,Otomys typus,Muridae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,115.44,Ref_178,2,Otomys typus,100,0,herbivore
2758,Otomys tropicalis,Muridae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,108.83,Ref_117,1,Otomys tropicalis,100,0,herbivore
2759,Otomys saundersiae,Muridae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,103,Ref_117,1,Otomys saundersiae,100,0,herbivore
2760,Otomys orestes,Muridae,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,127.2,"Ref_2, Ref_3",0,Otomys orestes,100,0,herbivore
2761,Otomys occidentalis,Muridae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,115.77,Ref_178,2,Otomys occidentalis,100,0,herbivore
2762,Otomys maximus,Muridae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,192,Ref_117,1,Otomys maximus,100,0,herbivore
2763,Otomys laminatus,Muridae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,145,Ref_117,1,Otomys laminatus,100,0,herbivore
2764,Otomys angoniensis,Muridae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,121.9,Ref_117,1,Otomys angoniensis,100,0,herbivore
2765,Otomys jacksoni,Muridae,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,127.2,"Ref_2, Ref_3",0,Otomys jacksoni,100,0,herbivore
2766,Otomys uzungwensis,Muridae,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,127.2,"Ref_2, Ref_3",0,Otomys uzungwensis,100,0,herbivore
2767,Otomys dollmani,Muridae,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,127.2,"Ref_2, Ref_3",0,Otomys dollmani,100,0,herbivore
2768,Otomys denti,Muridae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,120,Ref_117,1,Otomys denti,100,0,herbivore
2769,Otomys dartmouthi,Muridae,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,127.2,"Ref_2, Ref_3",0,Otomys dartmouthi,100,0,herbivore
2770,Otomys cuanzensis,Muridae,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,127.2,"Ref_2, Ref_3",0,Otomys cuanzensis,100,0,herbivore
2771,Otomys burtoni,Muridae,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,127.2,"Ref_2, Ref_3",0,Otomys burtoni,100,0,herbivore
2772,Otomys barbouri,Muridae,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_1,ABC,127.2,"Ref_2, Ref_3",0,Otomys barbouri,100,0,herbivore
2773,Otomys anchietae,Muridae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,115.9,Ref_178,2,Otomys anchietae,100,0,herbivore
2774,Otomys lacustris,Muridae,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_1,ABC,127.2,"Ref_2, Ref_3",0,Otomys lacustris,100,0,herbivore
2775,Parotomys littledalei,Muridae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,127,Ref_117,1,Parotomys littledalei,100,0,herbivore
2776,Parotomys brantsii,Muridae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,129.5,Ref_117,1,Parotomys brantsii,100,0,herbivore
2777,Platacanthomys lasiurus,Platacanthomyidae,0,0,0,0,0,0,40,0,30,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,75,Ref_117,1,Platacanthomys lasiurus,100,0,herbivore
2778,Typhlomys cinereus,Platacanthomyidae,0,0,0,0,0,0,40,0,30,30,Ref_3,D2,Ar,A,,1,0,0,Ref_3,D2,31.2,Ref_117,1,Typhlomys cinereus,100,0,herbivore
2779,Eospalax fontanierii,Spalacidae,0,0,0,0,0,0,0,0,50,50,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,256.76,Ref_58,1,Eospalax fontanierii,100,0,herbivore
2780,Eospalax rothschildi,Spalacidae,0,0,0,0,0,0,0,0,50,50,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,256.76,"Ref_2, Ref_3",0,Eospalax rothschildi,100,0,herbivore
2781,Eospalax smithii,Spalacidae,0,0,0,0,0,0,0,0,50,50,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,256.76,"Ref_2, Ref_3",0,Eospalax smithii,100,0,herbivore
2782,Myospalax psilurus,Spalacidae,0,0,0,0,0,0,0,0,50,50,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,259.21,Ref_58,1,Myospalax psilurus,100,0,herbivore
2783,Myospalax aspalax,Spalacidae,0,0,0,0,0,0,0,0,50,50,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,237.75,Ref_178,2,Myospalax aspalax,100,0,herbivore
2784,Myospalax myospalax,Spalacidae,0,0,0,0,0,0,0,0,50,50,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,225,Ref_117,1,Myospalax myospalax,100,0,herbivore
2785,Cannomys badius,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,650,Ref_117,1,Cannomys badius,100,0,herbivore
2786,Rhizomys sinensis,Spalacidae,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,865,Ref_117,1,Rhizomys sinensis,100,0,herbivore
2787,Rhizomys sumatrensis,Spalacidae,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,1625,Ref_117,1,Rhizomys sumatrensis,100,0,herbivore
2788,Rhizomys pruinosus,Spalacidae,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,2450,Ref_117,1,Rhizomys pruinosus,100,0,herbivore
2789,Spalax graecus,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,316.04,Ref_178,2,Spalax graecus,100,0,herbivore
2790,Spalax nehringi,Spalacidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,295.05,"Ref_2, Ref_3",0,Spalax nehringi,100,0,herbivore
2791,Spalax uralensis,Spalacidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,295.05,"Ref_2, Ref_3",0,Spalax uralensis,100,0,herbivore
2792,Spalax microphthalmus,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,470,Ref_117,1,Spalax microphthalmus,100,0,herbivore
2793,Spalax leucodon,Spalacidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,188.67,Ref_58,1,Spalax leucodon,100,0,herbivore
2794,Spalax judaei,Spalacidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,295.05,"Ref_2, Ref_3",0,Spalax judaei,100,0,herbivore
2795,Spalax giganteus,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,301.96,Ref_178,2,Spalax giganteus,100,0,herbivore
2796,Spalax galili,Spalacidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,295.05,"Ref_2, Ref_3",0,Spalax galili,100,0,herbivore
2797,Spalax ehrenbergi,Spalacidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,164.35,Ref_58,1,Spalax ehrenbergi,100,0,herbivore
2798,Spalax arenarius,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,520,Ref_117,1,Spalax arenarius,100,0,herbivore
2799,Spalax carmeli,Spalacidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,295.05,"Ref_2, Ref_3",0,Spalax carmeli,100,0,herbivore
2800,Spalax zemni,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,316.28,Ref_178,2,Spalax zemni,100,0,herbivore
2801,Spalax golani,Spalacidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,295.05,"Ref_2, Ref_3",0,Spalax golani,100,0,herbivore
2802,Tachyoryctes ibeanus,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,Tachyoryctes ibeanus,100,0,herbivore
2803,Tachyoryctes storeyi,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,Tachyoryctes storeyi,100,0,herbivore
2804,Tachyoryctes splendens,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,212.25,Ref_117,1,Tachyoryctes splendens,100,0,herbivore
2805,Tachyoryctes spalacinus,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,Tachyoryctes spalacinus,100,0,herbivore
2806,Tachyoryctes ruddi,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,Tachyoryctes ruddi,100,0,herbivore
2807,Tachyoryctes ruandae,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,Tachyoryctes ruandae,100,0,herbivore
2808,Tachyoryctes rex,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,Tachyoryctes rex,100,0,herbivore
2809,Tachyoryctes macrocephalus,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,596.99,Ref_117,1,Tachyoryctes macrocephalus,100,0,herbivore
2810,Tachyoryctes daemon,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,Tachyoryctes daemon,100,0,herbivore
2811,Tachyoryctes audax,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,235,Ref_117,1,Tachyoryctes audax,100,0,herbivore
2812,Tachyoryctes annectens,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,Tachyoryctes annectens,100,0,herbivore
2813,Tachyoryctes ankoliae,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,Tachyoryctes ankoliae,100,0,herbivore
2814,Tachyoryctes naivashae,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,Tachyoryctes naivashae,100,0,herbivore
2815,Calomyscus grandis,Calomyscidae,20,0,0,0,0,0,0,0,60,20,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,18.62,"Ref_2, Ref_3",0,Calomyscus grandis,80,20,omnivore
2816,Calomyscus tsolovi,Calomyscidae,10,0,0,0,0,0,0,0,70,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,21.43,Ref_178,2,Calomyscus tsolovi,90,10,omnivore
2817,Calomyscus urartensis,Calomyscidae,10,0,0,0,0,0,0,0,70,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,21.22,Ref_178,2,Calomyscus urartensis,90,10,omnivore
2818,Calomyscus hotsoni,Calomyscidae,10,0,0,0,0,0,0,0,70,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,21.42,Ref_178,2,Calomyscus hotsoni,90,10,omnivore
2819,Calomyscus baluchi,Calomyscidae,10,0,0,0,0,0,0,0,70,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,21.39,Ref_178,2,Calomyscus baluchi,90,10,omnivore
2820,Calomyscus bailwardi,Calomyscidae,10,0,0,0,0,0,0,0,70,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,20.4,Ref_117,1,Calomyscus bailwardi,90,10,omnivore
2821,Calomyscus mystax,Calomyscidae,10,0,0,0,0,0,0,0,70,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,17,Ref_117,1,Calomyscus mystax,90,10,omnivore
2822,Calomyscus elburzensis,Calomyscidae,20,0,0,0,0,0,0,0,60,20,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,18.62,"Ref_2, Ref_3",0,Calomyscus elburzensis,80,20,omnivore
2823,Anomalurus beecrofti,Anomaluridae,10,0,0,0,0,0,40,10,0,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,389,Ref_117,1,Anomalurus beecrofti,90,10,omnivore
2824,Anomalurus derbianus,Anomaluridae,10,0,0,0,0,0,40,10,0,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,649.99,Ref_117,1,Anomalurus derbianus,90,10,omnivore
2825,Anomalurus pelii,Anomaluridae,10,0,0,0,0,0,40,10,0,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,1769.99,Ref_117,1,Anomalurus pelii,90,10,omnivore
2826,Anomalurus pusillus,Anomaluridae,10,0,0,0,0,0,40,10,0,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,250,Ref_117,1,Anomalurus pusillus,90,10,omnivore
2827,Idiurus macrotis,Anomaluridae,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,30,Ref_117,1,Idiurus macrotis,100,0,herbivore
2828,Idiurus zenkeri,Anomaluridae,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,100,Ref_117,1,Idiurus zenkeri,100,0,herbivore
2829,Zenkerella insignis,Anomaluridae,0,0,0,0,100,0,0,0,0,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,200,Ref_117,1,Zenkerella insignis,0,100,carnivore
2830,Pedetes capensis,Pedetidae,0,0,0,0,0,0,0,0,10,90,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,3155,Ref_117,1,Pedetes capensis,100,0,herbivore
2831,Pedetes surdaster,Pedetidae,0,0,0,0,0,0,0,0,10,90,Ref_2,D1,G,A,,1,0,0,Ref_1,ABC,3155,"Ref_2, Ref_3",0,Pedetes surdaster,100,0,herbivore
2832,Ctenodactylus vali,Ctenodactylidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,175,Ref_117,1,Ctenodactylus vali,100,0,herbivore
2833,Ctenodactylus gundi,Ctenodactylidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,289,Ref_117,1,Ctenodactylus gundi,100,0,herbivore
2834,Felovia vae,Ctenodactylidae,0,0,0,0,0,0,0,0,0,100,Ref_3,D2,G,A,,0,0,1,Ref_1,ABC,205,Ref_117,1,Felovia vae,100,0,herbivore
2835,Massoutiera mzabi,Ctenodactylidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,194,Ref_117,1,Massoutiera mzabi,100,0,herbivore
2836,Pectinator spekei,Ctenodactylidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,160,Ref_117,1,Pectinator spekei,100,0,herbivore
